kraj,rok,płeć,wiek,IndicatorName,wartość
Brazil,1988,Female,32,Currently married by age of woman (Number),852459.2
Brazil,1988,Female,33,Currently married by age of woman (Number),852459.2
Brazil,1988,Female,34,Currently married by age of woman (Number),852459.2
Brazil,1988,Female,35,Currently married by age of woman (Number),729809.6
Brazil,1988,Female,36,Currently married by age of woman (Number),729809.6
Brazil,1988,Female,37,Currently married by age of woman (Number),729809.6
Brazil,1988,Female,38,Currently married by age of woman (Number),729809.6
Brazil,1988,Female,39,Currently married by age of woman (Number),729809.6
Brazil,1988,Female,40,Currently married by age of woman (Number),553796.6
Brazil,1988,Female,41,Currently married by age of woman (Number),553796.6
Brazil,1988,Female,42,Currently married by age of woman (Number),553796.6
Brazil,1988,Female,43,Currently married by age of woman (Number),553796.6
Brazil,1988,Female,44,Currently married by age of woman (Number),553796.6
Brazil,1988,Female,45,Currently married by age of woman (Number),458148.8
Brazil,1988,Female,46,Currently married by age of woman (Number),458148.8
Brazil,1988,Female,47,Currently married by age of woman (Number),458148.8
Brazil,1988,Female,48,Currently married by age of woman (Number),458148.8
Brazil,1988,Female,49,Currently married by age of woman (Number),458148.8
Brazil,1989,Female,15,Currently married by age of woman (Number),215079.8
Brazil,1989,Female,16,Currently married by age of woman (Number),215079.8
Brazil,1989,Female,17,Currently married by age of woman (Number),215079.8
Brazil,1989,Female,18,Currently married by age of woman (Number),215079.8
Brazil,1989,Female,19,Currently married by age of woman (Number),215079.8
Brazil,1989,Female,20,Currently married by age of woman (Number),661930.4
Brazil,1989,Female,21,Currently married by age of woman (Number),661930.4
Brazil,1989,Female,22,Currently married by age of woman (Number),661930.4
Brazil,1989,Female,23,Currently married by age of woman (Number),661930.4
Brazil,1989,Female,24,Currently married by age of woman (Number),661930.4
Brazil,1989,Female,25,Currently married by age of woman (Number),915977.2
Brazil,1989,Female,26,Currently married by age of woman (Number),915977.2
Brazil,1989,Female,27,Currently married by age of woman (Number),915977.2
Brazil,1989,Female,28,Currently married by age of woman (Number),915977.2
Brazil,1989,Female,29,Currently married by age of woman (Number),915977.2
Brazil,1989,Female,30,Currently married by age of woman (Number),880390.4
Brazil,1989,Female,31,Currently married by age of woman (Number),880390.4
Brazil,1989,Female,32,Currently married by age of woman (Number),880390.4
Brazil,1989,Female,33,Currently married by age of woman (Number),880390.4
Brazil,1989,Female,34,Currently married by age of woman (Number),880390.4
Brazil,1989,Female,35,Currently married by age of woman (Number),757672.6
Brazil,1989,Female,36,Currently married by age of woman (Number),757672.6
Brazil,1989,Female,37,Currently married by age of woman (Number),757672.6
Brazil,1989,Female,38,Currently married by age of woman (Number),757672.6
Brazil,1989,Female,39,Currently married by age of woman (Number),757672.6
Brazil,1989,Female,40,Currently married by age of woman (Number),577581.4
Brazil,1989,Female,41,Currently married by age of woman (Number),577581.4
Brazil,1989,Female,42,Currently married by age of woman (Number),577581.4
Brazil,1989,Female,43,Currently married by age of woman (Number),577581.4
Brazil,1989,Female,44,Currently married by age of woman (Number),577581.4
Brazil,1989,Female,45,Currently married by age of woman (Number),469550.2
Brazil,1989,Female,46,Currently married by age of woman (Number),469550.2
Brazil,1989,Female,47,Currently married by age of woman (Number),469550.2
Brazil,1989,Female,48,Currently married by age of woman (Number),469550.2
Brazil,1989,Female,49,Currently married by age of woman (Number),469550.2
Brazil,1990,Female,15,Currently married by age of woman (Number),220297.8
Brazil,1990,Female,16,Currently married by age of woman (Number),220297.8
Brazil,1990,Female,17,Currently married by age of woman (Number),220297.8
Brazil,1990,Female,18,Currently married by age of woman (Number),220297.8
Brazil,1990,Female,19,Currently married by age of woman (Number),220297.8
Brazil,1990,Female,20,Currently married by age of woman (Number),665860.6
Brazil,1990,Female,21,Currently married by age of woman (Number),665860.6
Brazil,1990,Female,22,Currently married by age of woman (Number),665860.6
Brazil,1990,Female,23,Currently married by age of woman (Number),665860.6
Brazil,1990,Female,24,Currently married by age of woman (Number),665860.6
Brazil,1990,Female,25,Currently married by age of woman (Number),935643.4
Brazil,1990,Female,26,Currently married by age of woman (Number),935643.4
Brazil,1990,Female,27,Currently married by age of woman (Number),935643.4
Brazil,1990,Female,28,Currently married by age of woman (Number),935643.4
Brazil,1990,Female,29,Currently married by age of woman (Number),935643.4
Brazil,1990,Female,30,Currently married by age of woman (Number),908710.0
Brazil,1990,Female,31,Currently married by age of woman (Number),908710.0
Brazil,1990,Female,32,Currently married by age of woman (Number),908710.0
Brazil,1990,Female,33,Currently married by age of woman (Number),908710.0
Brazil,1990,Female,34,Currently married by age of woman (Number),908710.0
Brazil,1990,Female,35,Currently married by age of woman (Number),781308.0
Brazil,1990,Female,36,Currently married by age of woman (Number),781308.0
Brazil,1990,Female,37,Currently married by age of woman (Number),781308.0
Brazil,1990,Female,38,Currently married by age of woman (Number),781308.0
Brazil,1990,Female,39,Currently married by age of woman (Number),781308.0
Brazil,1990,Female,40,Currently married by age of woman (Number),608304.0
Brazil,1990,Female,41,Currently married by age of woman (Number),608304.0
Brazil,1990,Female,42,Currently married by age of woman (Number),608304.0
Brazil,1990,Female,43,Currently married by age of woman (Number),608304.0
Brazil,1990,Female,44,Currently married by age of woman (Number),608304.0
Brazil,1990,Female,45,Currently married by age of woman (Number),481148.8
Brazil,1990,Female,46,Currently married by age of woman (Number),481148.8
Brazil,1990,Female,47,Currently married by age of woman (Number),481148.8
Brazil,1990,Female,48,Currently married by age of woman (Number),481148.8
Brazil,1990,Female,49,Currently married by age of woman (Number),481148.8
Brazil,1991,Female,15,Currently married by age of woman (Number),225884.4
Brazil,1991,Female,16,Currently married by age of woman (Number),225884.4
Brazil,1991,Female,17,Currently married by age of woman (Number),225884.4
Brazil,1991,Female,18,Currently married by age of woman (Number),225884.4
Brazil,1991,Female,19,Currently married by age of woman (Number),225884.4
Brazil,1991,Female,20,Currently married by age of woman (Number),671342.6
Brazil,1991,Female,21,Currently married by age of woman (Number),671342.6
Brazil,1991,Female,22,Currently married by age of woman (Number),671342.6
Brazil,1991,Female,23,Currently married by age of woman (Number),671342.6
Brazil,1991,Female,24,Currently married by age of woman (Number),671342.6
Brazil,1991,Female,25,Currently married by age of woman (Number),951633.2
Brazil,1991,Female,26,Currently married by age of woman (Number),951633.2
Brazil,1991,Female,27,Currently married by age of woman (Number),951633.2
Brazil,1991,Female,28,Currently married by age of woman (Number),951633.2
Brazil,1991,Female,29,Currently married by age of woman (Number),951633.2
Brazil,1991,Female,30,Currently married by age of woman (Number),937170.6
Brazil,1991,Female,31,Currently married by age of woman (Number),937170.6
Brazil,1991,Female,32,Currently married by age of woman (Number),937170.6
Brazil,1991,Female,33,Currently married by age of woman (Number),937170.6
Brazil,1991,Female,34,Currently married by age of woman (Number),937170.6
Brazil,1991,Female,35,Currently married by age of woman (Number),806404.6
Brazil,1991,Female,36,Currently married by age of woman (Number),806404.6
Brazil,1991,Female,37,Currently married by age of woman (Number),806404.6
Brazil,1991,Female,38,Currently married by age of woman (Number),806404.6
Brazil,1991,Female,39,Currently married by age of woman (Number),806404.6
Brazil,1991,Female,40,Currently married by age of woman (Number),640688.0
Brazil,1991,Female,41,Currently married by age of woman (Number),640688.0
Brazil,1991,Female,42,Currently married by age of woman (Number),640688.0
Brazil,1991,Female,43,Currently married by age of woman (Number),640688.0
Brazil,1991,Female,44,Currently married by age of woman (Number),640688.0
Brazil,1991,Female,45,Currently married by age of woman (Number),493515.8
Brazil,1991,Female,46,Currently married by age of woman (Number),493515.8
Brazil,1991,Female,47,Currently married by age of woman (Number),493515.8
Brazil,1991,Female,48,Currently married by age of woman (Number),493515.8
Brazil,1991,Female,49,Currently married by age of woman (Number),493515.8
Brazil,1992,Female,15,Currently married by age of woman (Number),231894.8
Brazil,1992,Female,16,Currently married by age of woman (Number),231894.8
Brazil,1992,Female,17,Currently married by age of woman (Number),231894.8
Brazil,1992,Female,18,Currently married by age of woman (Number),231894.8
Brazil,1992,Female,19,Currently married by age of woman (Number),231894.8
Brazil,1992,Female,20,Currently married by age of woman (Number),677856.6
Brazil,1992,Female,21,Currently married by age of woman (Number),677856.6
Brazil,1992,Female,22,Currently married by age of woman (Number),677856.6
Brazil,1992,Female,23,Currently married by age of woman (Number),677856.6
Brazil,1992,Female,24,Currently married by age of woman (Number),677856.6
Brazil,1992,Female,25,Currently married by age of woman (Number),963106.0
Brazil,1992,Female,26,Currently married by age of woman (Number),963106.0
Brazil,1992,Female,27,Currently married by age of woman (Number),963106.0
Brazil,1992,Female,28,Currently married by age of woman (Number),963106.0
Brazil,1992,Female,29,Currently married by age of woman (Number),963106.0
Brazil,1992,Female,30,Currently married by age of woman (Number),965227.0
Brazil,1992,Female,31,Currently married by age of woman (Number),965227.0
Brazil,1992,Female,32,Currently married by age of woman (Number),965227.0
Brazil,1992,Female,33,Currently married by age of woman (Number),965227.0
Brazil,1992,Female,34,Currently married by age of woman (Number),965227.0
Brazil,1992,Female,35,Currently married by age of woman (Number),832233.0
Brazil,1992,Female,36,Currently married by age of woman (Number),832233.0
Brazil,1992,Female,37,Currently married by age of woman (Number),832233.0
Brazil,1992,Female,38,Currently married by age of woman (Number),832233.0
Brazil,1992,Female,39,Currently married by age of woman (Number),832233.0
Brazil,1992,Female,40,Currently married by age of woman (Number),672081.0
Brazil,1992,Female,41,Currently married by age of woman (Number),672081.0
Brazil,1992,Female,42,Currently married by age of woman (Number),672081.0
Brazil,1992,Female,43,Currently married by age of woman (Number),672081.0
Brazil,1992,Female,44,Currently married by age of woman (Number),672081.0
Brazil,1992,Female,45,Currently married by age of woman (Number),508414.2
Brazil,1992,Female,46,Currently married by age of woman (Number),508414.2
Brazil,1992,Female,47,Currently married by age of woman (Number),508414.2
Brazil,1992,Female,48,Currently married by age of woman (Number),508414.2
Brazil,1992,Female,49,Currently married by age of woman (Number),508414.2
Brazil,1993,Female,15,Currently married by age of woman (Number),238381.4
